order_id,payment_method,amount,payment_date,payment_status,transaction_id,created_at
14262,GCash,1315.02,2025-04-01 15:05:00,completed,GC_20250401_969,2025-04-01 15:05:00
14263,Bank Transfer,1130.41,2025-04-01 13:21:00,completed,BT_20250401_153,2025-04-01 13:21:00
14264,Credit Card,1241.96,2025-04-01 09:09:00,completed,CC_20250401_288,2025-04-01 09:09:00
14265,PayMaya,1276.82,2025-04-01 08:52:00,completed,PM_20250401_557,2025-04-01 08:52:00
14266,GCash,1302.08,2025-04-01 16:40:00,completed,GC_20250401_401,2025-04-01 16:40:00
14267,Bank Transfer,1416.61,2025-04-01 09:09:00,pending,BT_20250401_999,2025-04-01 09:09:00
14268,Bank Transfer,1219.0,2025-04-01 09:28:00,completed,BT_20250401_903,2025-04-01 09:28:00
14269,GCash,1161.69,2025-04-01 10:19:00,completed,GC_20250401_891,2025-04-01 10:19:00
14270,GCash,1440.49,2025-04-01 18:15:00,completed,GC_20250401_785,2025-04-01 18:15:00
14271,GCash,1229.6,2025-04-01 19:10:00,completed,GC_20250401_465,2025-04-01 19:10:00
14272,Bank Transfer,1031.68,2025-04-01 15:01:00,completed,BT_20250401_293,2025-04-01 15:01:00
14273,GCash,1555.57,2025-04-01 16:53:00,completed,GC_20250401_616,2025-04-01 16:53:00
14274,Bank Transfer,955.48,2025-04-02 11:09:00,completed,BT_20250402_980,2025-04-02 11:09:00
14275,Credit Card,1339.36,2025-04-02 20:37:00,pending,CC_20250402_973,2025-04-02 20:37:00
14276,Bank Transfer,1197.12,2025-04-02 16:44:00,completed,BT_20250402_227,2025-04-02 16:44:00
14277,Credit Card,1416.35,2025-04-02 20:00:00,completed,CC_20250402_351,2025-04-02 20:00:00
14278,Credit Card,1045.66,2025-04-02 16:51:00,completed,CC_20250402_233,2025-04-02 16:51:00
14279,GCash,1434.41,2025-04-02 11:55:00,completed,GC_20250402_774,2025-04-02 11:55:00
14280,Credit Card,752.44,2025-05-04 11:01:00,completed,CC_20250504_307,2025-05-04 11:01:00
14281,Credit Card,1053.16,2025-05-08 13:39:00,completed,CC_20250508_523,2025-05-08 13:39:00
14282,Credit Card,866.39,2025-05-10 12:59:00,completed,CC_20250510_301,2025-05-10 12:59:00
14283,Credit Card,2363.69,2025-03-08 18:29:00,completed,CC_20250308_756,2025-03-08 18:29:00
14284,GCash,3619.03,2025-03-13 12:20:00,completed,GC_20250313_125,2025-03-13 12:20:00
14285,Credit Card,3537.09,2025-03-13 13:06:00,completed,CC_20250313_139,2025-03-13 13:06:00
14286,Credit Card,3623.44,2025-03-14 17:04:00,completed,CC_20250314_127,2025-03-14 17:04:00
14287,GCash,2748.48,2025-03-17 19:02:00,completed,GC_20250317_775,2025-03-17 19:02:00
14288,Credit Card,2463.55,2025-03-17 11:12:00,completed,CC_20250317_302,2025-03-17 11:12:00
14289,Bank Transfer,3679.92,2025-03-18 14:53:00,pending,BT_20250318_448,2025-03-18 14:53:00
14290,Credit Card,2410.34,2025-03-18 09:54:00,completed,CC_20250318_699,2025-03-18 09:54:00
14291,Credit Card,2443.36,2025-03-19 10:19:00,completed,CC_20250319_731,2025-03-19 10:19:00
14292,Credit Card,3574.3,2025-03-21 11:37:00,completed,CC_20250321_298,2025-03-21 11:37:00
14293,Credit Card,2335.3,2025-03-22 14:40:00,completed,CC_20250322_188,2025-03-22 14:40:00
14294,Credit Card,2789.68,2025-03-23 17:52:00,completed,CC_20250323_935,2025-03-23 17:52:00
14295,PayMaya,3789.75,2025-03-27 19:15:00,completed,PM_20250327_550,2025-03-27 19:15:00
14296,GCash,3445.8,2025-03-29 12:14:00,completed,GC_20250329_916,2025-03-29 12:14:00
14297,Bank Transfer,3676.74,2025-04-02 10:59:00,completed,BT_20250402_501,2025-04-02 10:59:00
14298,Bank Transfer,2651.95,2025-04-02 20:55:00,completed,BT_20250402_330,2025-04-02 20:55:00
14299,Credit Card,3706.78,2025-04-05 11:42:00,completed,CC_20250405_125,2025-04-05 11:42:00
14300,Credit Card,2770.21,2025-04-06 11:56:00,completed,CC_20250406_746,2025-04-06 11:56:00
14301,Bank Transfer,3114.39,2025-04-07 14:53:00,completed,BT_20250407_390,2025-04-07 14:53:00
14302,Credit Card,3324.11,2025-04-15 13:50:00,completed,CC_20250415_849,2025-04-15 13:50:00
14303,PayMaya,3084.1,2025-04-15 12:35:00,completed,PM_20250415_323,2025-04-15 12:35:00
14304,Credit Card,2289.97,2025-04-17 15:43:00,completed,CC_20250417_157,2025-04-17 15:43:00
14305,Bank Transfer,2337.94,2025-04-17 16:31:00,completed,BT_20250417_615,2025-04-17 16:31:00
14306,GCash,3660.08,2025-04-18 13:04:00,completed,GC_20250418_674,2025-04-18 13:04:00
14307,Bank Transfer,3184.22,2025-04-18 08:48:00,completed,BT_20250418_669,2025-04-18 08:48:00
14308,Credit Card,2979.21,2025-04-19 10:08:00,pending,CC_20250419_344,2025-04-19 10:08:00
14309,Bank Transfer,3450.96,2025-04-21 14:15:00,completed,BT_20250421_882,2025-04-21 14:15:00
14310,Bank Transfer,2984.46,2025-04-22 08:40:00,completed,BT_20250422_919,2025-04-22 08:40:00
14311,Credit Card,2201.45,2025-04-24 19:03:00,completed,CC_20250424_252,2025-04-24 19:03:00
14312,Credit Card,3479.65,2025-04-27 09:02:00,completed,CC_20250427_331,2025-04-27 09:02:00
14313,GCash,3329.39,2025-04-28 15:06:00,completed,GC_20250428_203,2025-04-28 15:06:00
14314,Bank Transfer,2690.05,2025-04-30 17:25:00,completed,BT_20250430_175,2025-04-30 17:25:00
14315,Credit Card,2369.74,2025-04-30 16:20:00,completed,CC_20250430_360,2025-04-30 16:20:00
14316,Credit Card,3202.74,2025-05-02 14:18:00,completed,CC_20250502_615,2025-05-02 14:18:00
14317,Bank Transfer,3174.32,2025-05-05 12:44:00,completed,BT_20250505_543,2025-05-05 12:44:00
14318,PayMaya,2778.96,2025-05-20 09:33:00,completed,PM_20250520_596,2025-05-20 09:33:00
14319,Credit Card,2404.22,2025-05-20 19:32:00,completed,CC_20250520_374,2025-05-20 19:32:00
14320,Credit Card,2294.25,2025-05-23 15:06:00,completed,CC_20250523_314,2025-05-23 15:06:00
14321,Bank Transfer,2282.39,2025-06-02 19:34:00,completed,BT_20250602_758,2025-06-02 19:34:00
14322,Credit Card,2548.18,2025-06-03 16:15:00,pending,CC_20250603_842,2025-06-03 16:15:00
14323,GCash,2886.05,2025-06-18 13:09:00,pending,GC_20250618_803,2025-06-18 13:09:00
14324,PayMaya,286.5,2025-07-02 16:37:00,completed,PM_20250702_565,2025-07-02 16:37:00
14325,PayMaya,370.73,2025-07-03 15:07:00,completed,PM_20250703_814,2025-07-03 15:07:00
14326,Credit Card,365.52,2025-07-04 10:12:00,pending,CC_20250704_139,2025-07-04 10:12:00
14327,PayMaya,409.9,2025-07-04 19:50:00,completed,PM_20250704_120,2025-07-04 19:50:00
14328,PayMaya,367.32,2025-07-05 19:50:00,completed,PM_20250705_189,2025-07-05 19:50:00
14329,COD,351.93,2025-07-05 15:45:00,completed,COD_20250705_326,2025-07-05 15:45:00
14330,Credit Card,382.42,2025-07-06 10:18:00,completed,CC_20250706_941,2025-07-06 10:18:00
14331,COD,347.82,2025-07-06 11:24:00,pending,COD_20250706_680,2025-07-06 11:24:00
14332,GCash,319.19,2025-07-07 20:16:00,pending,GC_20250707_304,2025-07-07 20:16:00
14333,GCash,334.74,2025-07-07 19:30:00,completed,GC_20250707_635,2025-07-07 19:30:00
14334,GCash,367.24,2025-07-07 10:00:00,pending,GC_20250707_161,2025-07-07 10:00:00
14335,COD,507.39,2025-07-07 15:20:00,completed,COD_20250707_387,2025-07-07 15:20:00
14336,PayMaya,371.41,2025-07-07 15:51:00,completed,PM_20250707_732,2025-07-07 15:51:00
14337,GCash,468.15,2025-07-07 16:18:00,completed,GC_20250707_739,2025-07-07 16:18:00
14338,Credit Card,350.07,2025-07-07 17:56:00,completed,CC_20250707_903,2025-07-07 17:56:00
14339,GCash,477.71,2025-07-07 14:52:00,completed,GC_20250707_220,2025-07-07 14:52:00
14340,Credit Card,341.18,2025-07-08 18:24:00,completed,CC_20250708_384,2025-07-08 18:24:00
14341,Credit Card,301.0,2025-07-09 11:15:00,completed,CC_20250709_912,2025-07-09 11:15:00
14342,COD,342.14,2025-07-09 11:39:00,completed,COD_20250709_292,2025-07-09 11:39:00
14343,PayMaya,322.38,2025-07-10 20:55:00,completed,PM_20250710_124,2025-07-10 20:55:00
14344,PayMaya,472.29,2025-07-10 15:42:00,completed,PM_20250710_349,2025-07-10 15:42:00
14345,Credit Card,362.57,2025-07-10 10:52:00,completed,CC_20250710_441,2025-07-10 10:52:00
14346,PayMaya,309.95,2025-07-10 13:20:00,completed,PM_20250710_350,2025-07-10 13:20:00
14347,GCash,343.24,2025-07-10 10:38:00,pending,GC_20250710_102,2025-07-10 10:38:00
14348,PayMaya,471.23,2025-07-10 14:27:00,completed,PM_20250710_815,2025-07-10 14:27:00
14349,COD,464.19,2025-07-10 11:57:00,completed,COD_20250710_449,2025-07-10 11:57:00
14350,Credit Card,337.68,2025-07-11 16:39:00,completed,CC_20250711_735,2025-07-11 16:39:00
14351,PayMaya,451.02,2025-07-11 13:19:00,completed,PM_20250711_396,2025-07-11 13:19:00
14352,PayMaya,405.85,2025-07-11 15:45:00,pending,PM_20250711_894,2025-07-11 15:45:00
14353,COD,372.17,2025-07-11 09:31:00,completed,COD_20250711_444,2025-07-11 09:31:00
14354,Credit Card,536.81,2025-07-12 18:34:00,pending,CC_20250712_919,2025-07-12 18:34:00
14355,PayMaya,502.21,2025-07-12 11:01:00,completed,PM_20250712_608,2025-07-12 11:01:00
14356,PayMaya,526.07,2025-07-13 17:57:00,completed,PM_20250713_479,2025-07-13 17:57:00
14357,GCash,287.69,2025-07-13 08:59:00,completed,GC_20250713_489,2025-07-13 08:59:00
14358,GCash,334.21,2025-07-14 10:02:00,completed,GC_20250714_646,2025-07-14 10:02:00
14359,GCash,593.9,2025-07-17 18:08:00,completed,GC_20250717_810,2025-07-17 18:08:00
14360,GCash,397.26,2025-07-18 12:45:00,completed,GC_20250718_326,2025-07-18 12:45:00
14361,Bank Transfer,1647.74,2025-01-23 17:36:00,completed,BT_20250123_490,2025-01-23 17:36:00
14362,Bank Transfer,916.37,2025-01-26 15:48:00,pending,BT_20250126_853,2025-01-26 15:48:00
14363,Bank Transfer,1110.2,2025-01-28 16:20:00,completed,BT_20250128_280,2025-01-28 16:20:00
14364,Bank Transfer,1347.45,2025-02-03 15:56:00,completed,BT_20250203_445,2025-02-03 15:56:00
14365,GCash,1267.64,2025-02-03 16:08:00,completed,GC_20250203_969,2025-02-03 16:08:00
14366,Bank Transfer,1337.56,2025-02-03 13:49:00,completed,BT_20250203_862,2025-02-03 13:49:00
14367,Bank Transfer,1727.66,2025-02-05 11:46:00,completed,BT_20250205_712,2025-02-05 11:46:00
14368,Credit Card,1643.3,2025-02-11 11:34:00,completed,CC_20250211_329,2025-02-11 11:34:00
14369,GCash,1139.74,2025-02-12 09:50:00,completed,GC_20250212_815,2025-02-12 09:50:00
14370,Credit Card,1471.07,2025-02-13 08:34:00,completed,CC_20250213_989,2025-02-13 08:34:00
14371,Credit Card,1027.67,2025-02-20 13:09:00,completed,CC_20250220_609,2025-02-20 13:09:00
14372,Bank Transfer,1115.2,2025-02-21 17:57:00,completed,BT_20250221_763,2025-02-21 17:57:00
14373,GCash,1341.45,2025-02-26 19:45:00,completed,GC_20250226_173,2025-02-26 19:45:00
14374,Credit Card,1478.28,2025-02-26 14:41:00,completed,CC_20250226_949,2025-02-26 14:41:00
14375,Credit Card,1028.04,2025-03-05 11:46:00,completed,CC_20250305_219,2025-03-05 11:46:00
14376,Credit Card,958.64,2025-03-16 15:27:00,completed,CC_20250316_834,2025-03-16 15:27:00
14377,Bank Transfer,1544.84,2025-03-23 20:37:00,completed,BT_20250323_682,2025-03-23 20:37:00
14378,Bank Transfer,1218.75,2025-04-04 12:01:00,completed,BT_20250404_269,2025-04-04 12:01:00
14379,Bank Transfer,1623.53,2025-04-12 11:15:00,completed,BT_20250412_237,2025-04-12 11:15:00
14380,Credit Card,731.69,2025-06-10 20:11:00,pending,CC_20250610_493,2025-06-10 20:11:00
14381,GCash,665.47,2025-06-11 08:01:00,completed,GC_20250611_160,2025-06-11 08:01:00
14382,Credit Card,1119.54,2025-06-12 12:19:00,pending,CC_20250612_662,2025-06-12 12:19:00
14383,Credit Card,925.96,2025-06-13 18:10:00,completed,CC_20250613_686,2025-06-13 18:10:00
14384,Bank Transfer,839.0,2025-06-14 14:41:00,completed,BT_20250614_737,2025-06-14 14:41:00
14385,Credit Card,957.99,2025-06-15 20:30:00,pending,CC_20250615_681,2025-06-15 20:30:00
14386,Bank Transfer,731.33,2025-06-15 18:08:00,completed,BT_20250615_820,2025-06-15 18:08:00
14387,Bank Transfer,740.91,2025-06-16 09:14:00,completed,BT_20250616_597,2025-06-16 09:14:00
14388,Bank Transfer,754.49,2025-06-16 09:49:00,completed,BT_20250616_496,2025-06-16 09:49:00
14389,Credit Card,893.54,2025-06-16 20:48:00,completed,CC_20250616_102,2025-06-16 20:48:00
14390,Credit Card,813.72,2025-06-16 15:05:00,completed,CC_20250616_447,2025-06-16 15:05:00
14391,Credit Card,890.7,2025-06-17 09:33:00,completed,CC_20250617_768,2025-06-17 09:33:00
14392,Bank Transfer,738.13,2025-06-17 18:31:00,completed,BT_20250617_279,2025-06-17 18:31:00
14393,Bank Transfer,995.56,2025-06-17 13:54:00,completed,BT_20250617_710,2025-06-17 13:54:00
14394,Bank Transfer,888.75,2025-06-17 19:17:00,completed,BT_20250617_511,2025-06-17 19:17:00
14395,Credit Card,1194.47,2025-06-18 08:37:00,completed,CC_20250618_468,2025-06-18 08:37:00
14396,Credit Card,828.94,2025-06-18 08:21:00,completed,CC_20250618_462,2025-06-18 08:21:00
14397,Credit Card,734.69,2025-06-18 08:25:00,completed,CC_20250618_899,2025-06-18 08:25:00
14398,Bank Transfer,698.54,2025-06-19 09:30:00,pending,BT_20250619_760,2025-06-19 09:30:00
14399,Credit Card,1255.13,2025-06-19 19:42:00,completed,CC_20250619_412,2025-06-19 19:42:00
14400,Credit Card,1187.8,2025-06-20 20:04:00,completed,CC_20250620_202,2025-06-20 20:04:00
14401,Credit Card,907.51,2025-06-20 14:01:00,completed,CC_20250620_996,2025-06-20 14:01:00
14402,Credit Card,677.26,2025-06-21 09:57:00,pending,CC_20250621_408,2025-06-21 09:57:00
14403,Credit Card,769.28,2025-06-21 18:08:00,completed,CC_20250621_263,2025-06-21 18:08:00
14404,Credit Card,1136.16,2025-06-21 15:34:00,completed,CC_20250621_953,2025-06-21 15:34:00
14405,Credit Card,887.61,2025-06-21 09:38:00,completed,CC_20250621_666,2025-06-21 09:38:00
14406,Credit Card,1173.26,2025-06-22 19:07:00,completed,CC_20250622_229,2025-06-22 19:07:00
14407,Credit Card,1231.11,2025-06-23 11:39:00,completed,CC_20250623_611,2025-06-23 11:39:00
14408,Credit Card,990.22,2025-06-24 17:45:00,pending,CC_20250624_132,2025-06-24 17:45:00
14409,Credit Card,893.38,2025-06-25 08:44:00,completed,CC_20250625_624,2025-06-25 08:44:00
14410,Bank Transfer,860.76,2025-06-27 20:12:00,completed,BT_20250627_653,2025-06-27 20:12:00
14411,Credit Card,811.3,2025-06-28 09:50:00,pending,CC_20250628_689,2025-06-28 09:50:00
14412,Credit Card,1088.82,2025-07-01 20:02:00,completed,CC_20250701_733,2025-07-01 20:02:00
14413,Credit Card,817.15,2025-07-02 13:38:00,completed,CC_20250702_424,2025-07-02 13:38:00
14414,Credit Card,890.71,2025-07-03 17:30:00,pending,CC_20250703_839,2025-07-03 17:30:00
14415,Credit Card,995.34,2025-07-06 17:15:00,completed,CC_20250706_921,2025-07-06 17:15:00
14416,Credit Card,895.05,2025-07-09 20:28:00,completed,CC_20250709_580,2025-07-09 20:28:00
14417,Credit Card,2901.77,2025-02-09 10:45:00,completed,CC_20250209_279,2025-02-09 10:45:00
14418,Bank Transfer,1675.26,2025-02-20 14:16:00,completed,BT_20250220_934,2025-02-20 14:16:00
14419,GCash,2193.39,2025-02-24 08:00:00,completed,GC_20250224_557,2025-02-24 08:00:00
14420,Credit Card,2205.31,2025-02-27 11:57:00,completed,CC_20250227_766,2025-02-27 11:57:00
14421,Credit Card,2282.01,2025-02-28 19:54:00,completed,CC_20250228_128,2025-02-28 19:54:00
14422,Credit Card,2387.37,2025-03-09 13:48:00,completed,CC_20250309_514,2025-03-09 13:48:00
14423,Credit Card,2339.68,2025-03-10 19:16:00,completed,CC_20250310_508,2025-03-10 19:16:00
14424,Bank Transfer,3053.86,2025-03-12 14:02:00,completed,BT_20250312_629,2025-03-12 14:02:00
14425,Bank Transfer,2363.03,2025-03-13 15:58:00,completed,BT_20250313_528,2025-03-13 15:58:00
14426,Credit Card,1791.13,2025-03-14 08:56:00,completed,CC_20250314_669,2025-03-14 08:56:00
14427,PayMaya,1771.62,2025-03-15 13:06:00,completed,PM_20250315_413,2025-03-15 13:06:00
14428,PayMaya,3013.71,2025-04-17 17:31:00,completed,PM_20250417_688,2025-04-17 17:31:00
14429,Credit Card,4913.52,2025-06-09 19:28:00,completed,CC_20250609_101,2025-06-09 19:28:00
14430,Credit Card,3665.35,2025-06-16 18:23:00,completed,CC_20250616_643,2025-06-16 18:23:00
14431,Bank Transfer,6393.41,2025-06-18 09:39:00,completed,BT_20250618_138,2025-06-18 09:39:00
14432,Credit Card,4409.92,2025-06-23 17:32:00,completed,CC_20250623_170,2025-06-23 17:32:00
14433,Credit Card,883.54,2025-02-01 10:08:00,completed,CC_20250201_606,2025-02-01 10:08:00
14434,Credit Card,1010.68,2025-02-09 13:06:00,pending,CC_20250209_891,2025-02-09 13:06:00
14435,Credit Card,552.8,2025-02-09 15:38:00,completed,CC_20250209_365,2025-02-09 15:38:00
14436,GCash,879.0,2025-02-17 12:28:00,pending,GC_20250217_578,2025-02-17 12:28:00
14437,PayMaya,931.98,2025-04-06 19:16:00,completed,PM_20250406_879,2025-04-06 19:16:00
14438,Credit Card,1337.68,2025-05-01 19:00:00,completed,CC_20250501_205,2025-05-01 19:00:00
14439,GCash,1582.6,2025-05-02 10:15:00,completed,GC_20250502_886,2025-05-02 10:15:00
14440,Credit Card,1193.13,2025-05-06 09:17:00,completed,CC_20250506_956,2025-05-06 09:17:00
14441,Credit Card,1147.95,2025-05-06 18:37:00,completed,CC_20250506_620,2025-05-06 18:37:00
14442,GCash,1133.68,2025-05-06 18:02:00,completed,GC_20250506_154,2025-05-06 18:02:00
14443,PayMaya,1228.97,2025-05-06 15:09:00,completed,PM_20250506_910,2025-05-06 15:09:00
14444,Credit Card,1122.11,2025-05-06 13:11:00,completed,CC_20250506_749,2025-05-06 13:11:00
14445,Bank Transfer,1026.53,2025-05-07 16:22:00,completed,BT_20250507_874,2025-05-07 16:22:00
14446,GCash,1261.19,2025-05-07 19:41:00,completed,GC_20250507_688,2025-05-07 19:41:00
14447,PayMaya,1345.69,2025-05-07 16:22:00,completed,PM_20250507_878,2025-05-07 16:22:00
14448,Bank Transfer,1509.99,2025-05-08 08:51:00,completed,BT_20250508_322,2025-05-08 08:51:00
14449,Credit Card,1215.42,2025-05-08 08:01:00,completed,CC_20250508_113,2025-05-08 08:01:00
14450,Credit Card,1493.51,2025-05-08 13:22:00,completed,CC_20250508_192,2025-05-08 13:22:00
14451,Credit Card,955.02,2025-05-09 10:53:00,completed,CC_20250509_706,2025-05-09 10:53:00
14452,Bank Transfer,1577.5,2025-05-09 12:49:00,completed,BT_20250509_120,2025-05-09 12:49:00
14453,Credit Card,1565.45,2025-05-09 08:38:00,completed,CC_20250509_863,2025-05-09 08:38:00
14454,Bank Transfer,1321.23,2025-05-09 14:18:00,completed,BT_20250509_630,2025-05-09 14:18:00
14455,GCash,942.31,2025-05-10 19:41:00,completed,GC_20250510_413,2025-05-10 19:41:00
14456,Bank Transfer,1156.71,2025-05-10 10:41:00,completed,BT_20250510_415,2025-05-10 10:41:00
14457,Credit Card,1378.76,2025-05-11 20:34:00,completed,CC_20250511_252,2025-05-11 20:34:00
14458,Bank Transfer,1325.67,2025-05-13 17:44:00,completed,BT_20250513_473,2025-05-13 17:44:00
14459,Credit Card,1528.78,2025-05-13 15:44:00,pending,CC_20250513_191,2025-05-13 15:44:00
14460,Credit Card,1083.97,2025-05-13 10:14:00,completed,CC_20250513_871,2025-05-13 10:14:00
14461,Credit Card,1105.87,2025-05-14 17:39:00,completed,CC_20250514_471,2025-05-14 17:39:00
14462,Credit Card,1635.06,2025-05-14 14:23:00,completed,CC_20250514_885,2025-05-14 14:23:00
14463,Credit Card,995.59,2025-05-14 15:41:00,completed,CC_20250514_669,2025-05-14 15:41:00
14464,Bank Transfer,1119.71,2025-05-14 18:07:00,completed,BT_20250514_685,2025-05-14 18:07:00
14465,GCash,1119.16,2025-05-15 14:21:00,completed,GC_20250515_295,2025-05-15 14:21:00
14466,Credit Card,1286.98,2025-05-16 20:01:00,completed,CC_20250516_468,2025-05-16 20:01:00
14467,Bank Transfer,1130.04,2025-05-16 15:49:00,completed,BT_20250516_807,2025-05-16 15:49:00
14468,Credit Card,982.51,2025-05-16 16:39:00,completed,CC_20250516_861,2025-05-16 16:39:00
14469,Credit Card,1426.12,2025-05-17 14:12:00,completed,CC_20250517_535,2025-05-17 14:12:00
14470,Credit Card,1098.11,2025-05-17 19:29:00,completed,CC_20250517_464,2025-05-17 19:29:00
14471,Credit Card,1164.44,2025-05-17 20:18:00,completed,CC_20250517_504,2025-05-17 20:18:00
14472,Credit Card,1326.27,2025-05-18 19:18:00,completed,CC_20250518_998,2025-05-18 19:18:00
14473,Credit Card,1475.81,2025-05-19 12:57:00,completed,CC_20250519_495,2025-05-19 12:57:00
14474,Bank Transfer,1415.09,2025-05-20 12:36:00,completed,BT_20250520_651,2025-05-20 12:36:00
14475,Credit Card,1266.53,2025-05-21 11:26:00,completed,CC_20250521_168,2025-05-21 11:26:00
14476,Bank Transfer,966.16,2025-05-21 19:36:00,completed,BT_20250521_304,2025-05-21 19:36:00
14477,Credit Card,1592.6,2025-05-23 08:59:00,completed,CC_20250523_508,2025-05-23 08:59:00
14478,GCash,1149.05,2025-05-23 17:06:00,completed,GC_20250523_746,2025-05-23 17:06:00
14479,Credit Card,1396.86,2025-05-24 11:23:00,pending,CC_20250524_917,2025-05-24 11:23:00
14480,Credit Card,1642.68,2025-05-26 08:43:00,completed,CC_20250526_506,2025-05-26 08:43:00
14481,GCash,1305.89,2025-05-27 20:40:00,completed,GC_20250527_370,2025-05-27 20:40:00
14482,PayMaya,1384.97,2025-05-29 09:21:00,completed,PM_20250529_102,2025-05-29 09:21:00
14483,Credit Card,1208.37,2025-05-30 18:22:00,completed,CC_20250530_192,2025-05-30 18:22:00
14484,Credit Card,1106.45,2025-06-03 09:06:00,completed,CC_20250603_376,2025-06-03 09:06:00
14485,Credit Card,1753.65,2025-07-24 20:53:00,completed,CC_20250724_720,2025-07-24 20:53:00
14486,Credit Card,1859.99,2025-07-24 12:49:00,completed,CC_20250724_221,2025-07-24 12:49:00
14487,GCash,1711.89,2025-07-24 14:08:00,completed,GC_20250724_464,2025-07-24 14:08:00
14488,Credit Card,2491.55,2025-07-24 11:05:00,completed,CC_20250724_776,2025-07-24 11:05:00
14489,Credit Card,1770.24,2025-07-24 13:55:00,completed,CC_20250724_400,2025-07-24 13:55:00
14490,Credit Card,1451.03,2025-07-24 13:59:00,completed,CC_20250724_818,2025-07-24 13:59:00
14491,Bank Transfer,2446.59,2025-07-24 19:35:00,completed,BT_20250724_712,2025-07-24 19:35:00
14492,Credit Card,2154.45,2025-07-24 13:57:00,completed,CC_20250724_823,2025-07-24 13:57:00
14493,GCash,1609.35,2025-07-24 20:06:00,pending,GC_20250724_910,2025-07-24 20:06:00
14494,Credit Card,1647.95,2025-07-24 18:52:00,completed,CC_20250724_741,2025-07-24 18:52:00
14495,Bank Transfer,2389.98,2025-07-24 08:19:00,pending,BT_20250724_625,2025-07-24 08:19:00
14496,Bank Transfer,1384.08,2025-07-24 14:44:00,completed,BT_20250724_958,2025-07-24 14:44:00
14497,Bank Transfer,2179.72,2025-07-24 17:32:00,completed,BT_20250724_783,2025-07-24 17:32:00
14498,Credit Card,2335.2,2025-07-24 13:26:00,completed,CC_20250724_242,2025-07-24 13:26:00
14499,Credit Card,2437.27,2025-07-24 17:47:00,completed,CC_20250724_838,2025-07-24 17:47:00
14500,GCash,1516.6,2025-07-24 08:38:00,completed,GC_20250724_321,2025-07-24 08:38:00
14501,Credit Card,1540.69,2025-07-24 10:57:00,completed,CC_20250724_748,2025-07-24 10:57:00
14502,PayMaya,2231.01,2025-07-25 12:03:00,completed,PM_20250725_582,2025-07-25 12:03:00
14503,GCash,2104.34,2025-07-25 15:53:00,completed,GC_20250725_169,2025-07-25 15:53:00
14504,Bank Transfer,1499.04,2025-07-25 08:20:00,completed,BT_20250725_755,2025-07-25 08:20:00
14505,Credit Card,2348.75,2025-07-25 13:08:00,completed,CC_20250725_488,2025-07-25 13:08:00
14506,Bank Transfer,1960.93,2025-07-25 18:12:00,pending,BT_20250725_291,2025-07-25 18:12:00
14507,Credit Card,1727.24,2025-07-25 08:27:00,completed,CC_20250725_745,2025-07-25 08:27:00
14508,Credit Card,2366.12,2025-07-25 17:37:00,completed,CC_20250725_407,2025-07-25 17:37:00
14509,Credit Card,634.46,2025-04-18 16:42:00,completed,CC_20250418_522,2025-04-18 16:42:00
14510,PayMaya,316.58,2025-05-06 13:49:00,completed,PM_20250506_111,2025-05-06 13:49:00
14511,PayMaya,605.12,2025-05-07 19:35:00,completed,PM_20250507_187,2025-05-07 19:35:00
14512,Credit Card,430.31,2025-05-21 08:32:00,completed,CC_20250521_269,2025-05-21 08:32:00
14513,Credit Card,3687.85,2025-03-10 10:41:00,completed,CC_20250310_625,2025-03-10 10:41:00
14514,Credit Card,4042.92,2025-03-12 20:39:00,completed,CC_20250312_762,2025-03-12 20:39:00
14515,Bank Transfer,4610.03,2025-03-14 15:42:00,completed,BT_20250314_535,2025-03-14 15:42:00
14516,Credit Card,5289.22,2025-03-16 20:20:00,completed,CC_20250316_122,2025-03-16 20:20:00
14517,Credit Card,3370.03,2025-03-18 08:05:00,pending,CC_20250318_968,2025-03-18 08:05:00
14518,GCash,4358.6,2025-03-18 19:01:00,pending,GC_20250318_433,2025-03-18 19:01:00
14519,Credit Card,4311.58,2025-03-19 13:56:00,completed,CC_20250319_594,2025-03-19 13:56:00
14520,Bank Transfer,6095.02,2025-03-19 14:03:00,completed,BT_20250319_713,2025-03-19 14:03:00
14521,Credit Card,3491.65,2025-03-19 19:58:00,completed,CC_20250319_932,2025-03-19 19:58:00
14522,Bank Transfer,4369.9,2025-03-21 19:02:00,completed,BT_20250321_119,2025-03-21 19:02:00
14523,Credit Card,5466.14,2025-03-24 15:23:00,completed,CC_20250324_189,2025-03-24 15:23:00
14524,Bank Transfer,4273.47,2025-03-24 15:03:00,completed,BT_20250324_194,2025-03-24 15:03:00
14525,Credit Card,4409.17,2025-03-24 13:57:00,completed,CC_20250324_716,2025-03-24 13:57:00
14526,Credit Card,5426.55,2025-03-25 17:34:00,pending,CC_20250325_848,2025-03-25 17:34:00
14527,Credit Card,6129.24,2025-03-25 12:56:00,completed,CC_20250325_771,2025-03-25 12:56:00
14528,Credit Card,3380.36,2025-03-27 19:24:00,pending,CC_20250327_311,2025-03-27 19:24:00
14529,Credit Card,5019.33,2025-03-29 19:02:00,completed,CC_20250329_536,2025-03-29 19:02:00
14530,Credit Card,4497.21,2025-03-29 20:37:00,pending,CC_20250329_982,2025-03-29 20:37:00
