customer_id,order_date,total_amount,status,payment_method,campaign_id,created_at
912,2025-04-06,3269.34,completed,Bank Transfer,,2025-04-06 11:49:00
912,2025-04-07,3362.91,completed,PayMaya,,2025-04-07 10:31:00
912,2025-04-09,2443.63,completed,Credit Card,10,2025-04-09 16:30:00
912,2025-04-10,3207.94,completed,Credit Card,10,2025-04-10 14:34:00
912,2025-04-14,2407.56,completed,Bank Transfer,10,2025-04-14 13:57:00
912,2025-04-15,1664.67,completed,Bank Transfer,10,2025-04-15 20:26:00
912,2025-04-16,2255.15,completed,Credit Card,,2025-04-16 16:47:00
912,2025-04-24,3067.38,completed,Credit Card,4,2025-04-24 16:22:00
913,2025-03-30,3404.41,completed,Credit Card,3,2025-03-30 15:29:00
913,2025-03-31,2821.03,completed,Bank Transfer,3,2025-03-31 13:02:00
913,2025-04-06,3852.72,completed,PayMaya,10,2025-04-06 19:42:00
913,2025-04-13,2558.27,completed,Bank Transfer,10,2025-04-13 10:20:00
913,2025-04-14,3111.55,completed,Credit Card,,2025-04-14 12:38:00
913,2025-04-17,2802.72,completed,Credit Card,4,2025-04-17 19:15:00
913,2025-04-21,3677.57,completed,Bank Transfer,,2025-04-21 18:41:00
913,2025-04-21,3002.3,completed,Credit Card,10,2025-04-21 14:30:00
913,2025-04-22,4013.49,completed,Credit Card,4,2025-04-22 12:23:00
913,2025-04-22,4341.57,completed,Credit Card,,2025-04-22 13:51:00
913,2025-04-24,3738.58,completed,GCash,10,2025-04-24 15:22:00
913,2025-05-03,2598.88,completed,PayMaya,10,2025-05-03 17:52:00
913,2025-05-13,4226.98,completed,Credit Card,4,2025-05-13 08:25:00
914,2025-03-21,3031.04,shipped,Bank Transfer,,2025-03-21 18:25:00
914,2025-03-21,5617.49,completed,Credit Card,17,2025-03-21 12:18:00
914,2025-03-21,3633.85,completed,Credit Card,,2025-03-21 14:12:00
914,2025-03-21,5540.62,completed,GCash,3,2025-03-21 08:37:00
914,2025-03-21,4536.19,completed,GCash,3,2025-03-21 17:28:00
914,2025-03-22,4585.26,completed,PayMaya,3,2025-03-22 18:18:00
914,2025-03-22,3827.91,completed,Credit Card,,2025-03-22 16:21:00
914,2025-03-22,4152.61,completed,Credit Card,9,2025-03-22 18:57:00
914,2025-03-23,3527.44,completed,PayMaya,,2025-03-23 08:55:00
915,2025-01-21,6269.12,completed,Credit Card,7,2025-01-21 10:45:00
915,2025-01-22,7179.23,completed,Credit Card,7,2025-01-22 11:25:00
915,2025-01-23,8825.1,completed,Credit Card,,2025-01-23 12:58:00
915,2025-01-27,5839.3,completed,Credit Card,7,2025-01-27 11:03:00
915,2025-01-30,7138.8,completed,Bank Transfer,,2025-01-30 20:19:00
915,2025-01-30,6888.2,shipped,Bank Transfer,7,2025-01-30 10:13:00
915,2025-02-02,5456.66,completed,Bank Transfer,8,2025-02-02 20:55:00
916,2025-05-11,2535.36,completed,Bank Transfer,,2025-05-11 08:08:00
916,2025-05-11,2748.82,completed,Credit Card,18,2025-05-11 20:50:00
916,2025-05-14,3712.27,completed,Bank Transfer,4,2025-05-14 08:44:00
916,2025-05-23,2194.74,shipped,Bank Transfer,,2025-05-23 19:34:00
917,2025-03-01,1643.79,completed,Credit Card,13,2025-03-01 14:04:00
917,2025-03-07,2088.87,completed,Credit Card,,2025-03-07 13:37:00
917,2025-03-08,2064.96,completed,Bank Transfer,3,2025-03-08 09:49:00
917,2025-03-09,2196.32,completed,Credit Card,3,2025-03-09 10:56:00
917,2025-03-09,2254.1,completed,GCash,3,2025-03-09 08:39:00
917,2025-03-09,2343.56,shipped,Bank Transfer,3,2025-03-09 08:40:00
917,2025-03-15,1641.75,completed,GCash,13,2025-03-15 13:02:00
917,2025-03-17,2431.94,completed,Credit Card,,2025-03-17 08:44:00
917,2025-03-28,1588.85,completed,PayMaya,9,2025-03-28 18:23:00
918,2025-04-23,554.54,shipped,GCash,,2025-04-23 18:03:00
918,2025-04-25,530.81,completed,Credit Card,10,2025-04-25 16:07:00
918,2025-04-25,333.11,completed,PayMaya,4,2025-04-25 12:44:00
918,2025-04-26,533.41,completed,Credit Card,10,2025-04-26 17:19:00
918,2025-04-27,314.86,completed,Bank Transfer,4,2025-04-27 14:55:00
918,2025-04-28,364.06,shipped,Bank Transfer,10,2025-04-28 10:10:00
918,2025-04-29,515.27,completed,Credit Card,10,2025-04-29 15:11:00
918,2025-04-30,411.47,completed,Credit Card,,2025-04-30 08:10:00
918,2025-04-30,345.21,completed,Credit Card,4,2025-04-30 10:46:00
918,2025-05-01,386.17,completed,Bank Transfer,14,2025-05-01 13:41:00
918,2025-05-01,465.59,completed,Bank Transfer,,2025-05-01 13:43:00
918,2025-05-01,446.5,completed,GCash,14,2025-05-01 08:21:00
918,2025-05-02,564.84,completed,Credit Card,14,2025-05-02 09:39:00
918,2025-05-04,398.7,completed,Credit Card,4,2025-05-04 12:10:00
918,2025-05-05,341.57,completed,GCash,,2025-05-05 19:05:00
918,2025-05-05,457.21,completed,Bank Transfer,10,2025-05-05 16:15:00
918,2025-05-05,451.49,cancelled,Credit Card,,2025-05-05 09:20:00
918,2025-05-05,366.58,completed,Credit Card,,2025-05-05 15:06:00
918,2025-05-07,365.87,completed,Credit Card,4,2025-05-07 19:26:00
918,2025-05-08,618.33,completed,Credit Card,,2025-05-08 14:00:00
918,2025-05-09,465.39,completed,Bank Transfer,,2025-05-09 09:03:00
918,2025-05-09,594.63,completed,Credit Card,14,2025-05-09 12:06:00
918,2025-05-10,505.3,completed,Credit Card,14,2025-05-10 11:35:00
918,2025-05-14,629.29,completed,PayMaya,4,2025-05-14 10:58:00
918,2025-05-22,432.05,completed,Credit Card,,2025-05-22 12:49:00
919,2025-05-13,1237.94,completed,PayMaya,14,2025-05-13 17:48:00
919,2025-05-13,1248.77,completed,GCash,14,2025-05-13 09:35:00
919,2025-05-13,2073.65,cancelled,PayMaya,18,2025-05-13 16:52:00
919,2025-05-13,1333.31,completed,COD,,2025-05-13 16:32:00
919,2025-05-13,1589.44,completed,GCash,,2025-05-13 16:27:00
919,2025-05-13,1421.89,completed,GCash,14,2025-05-13 09:39:00
919,2025-05-13,2018.19,completed,COD,18,2025-05-13 17:39:00
919,2025-05-13,1675.9,completed,PayMaya,14,2025-05-13 10:41:00
919,2025-05-13,1765.29,completed,GCash,4,2025-05-13 16:04:00
919,2025-05-14,1392.97,completed,GCash,18,2025-05-14 10:59:00
919,2025-05-14,2031.94,completed,GCash,,2025-05-14 14:21:00
919,2025-05-14,2056.87,completed,PayMaya,,2025-05-14 11:07:00
919,2025-05-14,1460.57,processing,PayMaya,18,2025-05-14 18:30:00
919,2025-05-14,1653.55,completed,GCash,18,2025-05-14 20:15:00
919,2025-05-14,1339.09,completed,GCash,,2025-05-14 12:42:00
919,2025-05-14,1166.9,cancelled,GCash,4,2025-05-14 20:07:00
919,2025-05-14,1411.6,completed,GCash,4,2025-05-14 12:29:00
919,2025-05-14,1439.27,completed,PayMaya,4,2025-05-14 10:10:00
919,2025-05-14,2036.69,completed,GCash,18,2025-05-14 14:38:00
919,2025-05-14,1779.36,completed,GCash,,2025-05-14 09:23:00
919,2025-05-14,1779.48,completed,COD,,2025-05-14 09:22:00
919,2025-05-14,2033.2,completed,PayMaya,,2025-05-14 15:57:00
919,2025-05-14,1496.98,completed,GCash,18,2025-05-14 10:48:00
919,2025-05-14,1795.18,completed,COD,,2025-05-14 12:42:00
919,2025-05-14,1843.6,completed,GCash,,2025-05-14 15:47:00
919,2025-05-14,1208.16,completed,GCash,14,2025-05-14 16:03:00
919,2025-05-14,1987.62,completed,COD,4,2025-05-14 10:29:00
919,2025-05-14,1872.65,completed,GCash,,2025-05-14 11:47:00
919,2025-05-14,1902.1,completed,GCash,4,2025-05-14 15:12:00
919,2025-05-14,1474.38,completed,PayMaya,,2025-05-14 08:57:00
919,2025-05-14,1668.81,completed,GCash,14,2025-05-14 13:28:00
919,2025-05-14,1444.43,completed,GCash,18,2025-05-14 13:23:00
919,2025-05-14,1151.03,cancelled,COD,,2025-05-14 19:07:00
919,2025-05-14,1123.35,processing,GCash,18,2025-05-14 19:06:00
919,2025-05-14,1890.17,completed,GCash,,2025-05-14 20:56:00
919,2025-05-14,1860.54,completed,PayMaya,18,2025-05-14 14:52:00
919,2025-05-14,1399.78,completed,COD,18,2025-05-14 20:13:00
919,2025-05-15,2003.91,completed,GCash,,2025-05-15 10:54:00
919,2025-05-15,1153.92,completed,GCash,,2025-05-15 19:25:00
919,2025-05-15,1545.89,cancelled,PayMaya,,2025-05-15 09:31:00
919,2025-05-15,1281.36,cancelled,COD,11,2025-05-15 18:35:00
919,2025-05-15,1702.19,completed,COD,,2025-05-15 09:14:00
919,2025-05-15,1844.51,processing,COD,14,2025-05-15 15:33:00
919,2025-05-15,1264.04,completed,GCash,,2025-05-15 18:16:00
919,2025-05-15,1852.68,completed,Credit Card,,2025-05-15 18:09:00
919,2025-05-15,1406.72,completed,GCash,4,2025-05-15 13:23:00
919,2025-05-15,1854.38,completed,PayMaya,11,2025-05-15 20:39:00
919,2025-05-15,1853.91,completed,GCash,11,2025-05-15 16:12:00
919,2025-05-15,1404.54,completed,PayMaya,18,2025-05-15 16:43:00
919,2025-05-15,1483.8,completed,GCash,18,2025-05-15 12:44:00
919,2025-05-15,1509.08,completed,COD,18,2025-05-15 17:32:00
919,2025-05-15,1398.41,completed,GCash,14,2025-05-15 19:21:00
919,2025-05-15,1095.26,completed,GCash,,2025-05-15 14:26:00
919,2025-05-15,1421.91,completed,GCash,4,2025-05-15 08:37:00
919,2025-05-15,1754.3,cancelled,PayMaya,18,2025-05-15 15:37:00
919,2025-05-15,1329.94,completed,GCash,,2025-05-15 12:22:00
919,2025-05-15,1892.09,shipped,PayMaya,14,2025-05-15 09:32:00
919,2025-05-15,1580.91,completed,GCash,4,2025-05-15 11:14:00
919,2025-05-15,1141.56,completed,GCash,,2025-05-15 18:29:00
919,2025-05-16,1360.16,shipped,Credit Card,11,2025-05-16 18:17:00
919,2025-05-16,1575.48,completed,Credit Card,18,2025-05-16 09:47:00
919,2025-05-16,1180.83,completed,PayMaya,4,2025-05-16 13:57:00
919,2025-05-16,1285.12,completed,COD,11,2025-05-16 15:59:00
919,2025-05-16,1268.73,completed,GCash,4,2025-05-16 12:56:00
919,2025-05-16,2032.6,shipped,PayMaya,,2025-05-16 10:33:00
919,2025-05-16,1270.58,shipped,COD,,2025-05-16 17:20:00
919,2025-05-16,2073.38,completed,PayMaya,18,2025-05-16 15:56:00
919,2025-05-16,1672.6,completed,GCash,,2025-05-16 15:39:00
919,2025-05-17,1471.89,completed,COD,11,2025-05-17 17:56:00
919,2025-05-17,2210.59,processing,Credit Card,11,2025-05-17 14:50:00
919,2025-05-17,1704.19,completed,Credit Card,4,2025-05-17 17:52:00
919,2025-05-18,1923.54,shipped,Credit Card,4,2025-05-18 20:30:00
919,2025-05-18,1368.92,completed,PayMaya,,2025-05-18 10:29:00
920,2025-05-21,456.78,completed,Credit Card,4,2025-05-21 20:25:00
920,2025-05-26,432.91,completed,Credit Card,11,2025-05-26 19:51:00
920,2025-05-27,338.1,completed,Bank Transfer,18,2025-05-27 19:11:00
920,2025-05-28,477.05,cancelled,Bank Transfer,18,2025-05-28 20:46:00
920,2025-06-02,547.43,completed,GCash,5,2025-06-02 20:00:00
920,2025-06-02,543.62,completed,GCash,5,2025-06-02 19:58:00
920,2025-06-13,400.25,shipped,Credit Card,5,2025-06-13 09:34:00
921,2025-04-22,3141.84,completed,Credit Card,4,2025-04-22 12:06:00
922,2025-01-24,389.42,completed,PayMaya,7,2025-01-24 10:06:00
922,2025-01-28,384.33,shipped,GCash,7,2025-01-28 11:53:00
922,2025-02-02,387.08,completed,PayMaya,8,2025-02-02 20:22:00
922,2025-02-02,240.0,completed,Credit Card,8,2025-02-02 19:19:00
922,2025-02-06,342.97,shipped,Credit Card,8,2025-02-06 11:06:00
922,2025-02-06,288.97,completed,PayMaya,,2025-02-06 13:45:00
922,2025-02-10,253.13,completed,Bank Transfer,12,2025-02-10 16:13:00
922,2025-02-11,332.68,completed,Bank Transfer,,2025-02-11 16:02:00
922,2025-02-13,389.41,completed,Credit Card,12,2025-02-13 20:59:00
922,2025-02-13,445.27,completed,GCash,,2025-02-13 13:49:00
922,2025-02-20,330.45,completed,GCash,,2025-02-20 17:31:00
922,2025-02-24,384.95,completed,Credit Card,8,2025-02-24 09:31:00
922,2025-02-24,215.01,shipped,Bank Transfer,,2025-02-24 08:13:00
923,2025-06-23,1075.35,completed,Bank Transfer,19,2025-06-23 15:37:00
923,2025-06-24,783.88,completed,Credit Card,,2025-06-24 16:00:00
923,2025-06-24,969.76,completed,Credit Card,19,2025-06-24 14:16:00
923,2025-06-24,728.64,completed,PayMaya,,2025-06-24 17:23:00
923,2025-06-24,1068.07,processing,PayMaya,,2025-06-24 13:23:00
923,2025-06-24,913.23,completed,Credit Card,,2025-06-24 11:53:00
923,2025-06-24,1018.33,completed,Credit Card,,2025-06-24 14:30:00
923,2025-06-25,899.2,completed,GCash,5,2025-06-25 19:31:00
923,2025-06-25,654.58,completed,Credit Card,19,2025-06-25 11:51:00
923,2025-06-25,755.11,cancelled,Bank Transfer,5,2025-06-25 17:23:00
923,2025-06-25,738.78,completed,Credit Card,,2025-06-25 08:24:00
923,2025-06-25,941.56,completed,Credit Card,5,2025-06-25 09:37:00
923,2025-06-26,1185.21,completed,Credit Card,5,2025-06-26 16:45:00
923,2025-06-26,1270.04,completed,Credit Card,5,2025-06-26 15:06:00
923,2025-06-26,734.31,processing,Credit Card,,2025-06-26 09:18:00
923,2025-06-27,949.22,shipped,Bank Transfer,5,2025-06-27 10:20:00
924,2025-05-24,620.77,cancelled,Bank Transfer,18,2025-05-24 08:57:00
924,2025-05-24,689.2,completed,Credit Card,4,2025-05-24 17:55:00
924,2025-05-24,616.61,completed,Bank Transfer,11,2025-05-24 16:02:00
924,2025-05-26,656.14,completed,Credit Card,11,2025-05-26 14:12:00
924,2025-05-27,614.06,completed,Bank Transfer,18,2025-05-27 17:36:00
924,2025-05-28,570.5,completed,Credit Card,18,2025-05-28 10:02:00
924,2025-06-01,545.12,completed,Bank Transfer,,2025-06-01 09:49:00
924,2025-06-02,612.74,completed,PayMaya,11,2025-06-02 15:46:00
924,2025-06-03,670.1,shipped,Credit Card,5,2025-06-03 18:45:00
924,2025-06-04,400.03,cancelled,Bank Transfer,,2025-06-04 16:00:00
924,2025-06-06,547.02,shipped,Credit Card,5,2025-06-06 16:49:00
924,2025-06-06,583.3,completed,Credit Card,5,2025-06-06 12:19:00
924,2025-06-11,552.41,completed,GCash,5,2025-06-11 11:55:00
924,2025-06-11,392.21,completed,GCash,11,2025-06-11 14:56:00
924,2025-06-11,568.5,completed,PayMaya,,2025-06-11 18:59:00
924,2025-06-12,583.75,processing,Credit Card,11,2025-06-12 14:15:00
924,2025-06-14,579.38,completed,Credit Card,,2025-06-14 18:02:00
924,2025-06-16,418.46,completed,Credit Card,,2025-06-16 11:12:00
924,2025-06-17,639.74,cancelled,PayMaya,5,2025-06-17 13:40:00
924,2025-06-19,543.55,cancelled,Bank Transfer,,2025-06-19 18:15:00
925,2025-01-17,1802.71,completed,Credit Card,,2025-01-17 19:38:00
925,2025-01-18,1890.86,shipped,GCash,7,2025-01-18 09:49:00
925,2025-01-19,2295.46,completed,PayMaya,7,2025-01-19 16:42:00
925,2025-01-19,2507.07,completed,Credit Card,7,2025-01-19 13:24:00
925,2025-01-19,2068.3,completed,GCash,7,2025-01-19 20:01:00
925,2025-01-19,2337.94,completed,PayMaya,7,2025-01-19 18:37:00
925,2025-01-19,1573.89,cancelled,Bank Transfer,7,2025-01-19 12:42:00
925,2025-01-19,1568.84,completed,PayMaya,7,2025-01-19 14:18:00
925,2025-01-19,1500.85,completed,GCash,7,2025-01-19 11:22:00
925,2025-01-19,1562.21,completed,GCash,,2025-01-19 15:03:00
925,2025-01-19,1670.93,completed,PayMaya,7,2025-01-19 16:51:00
925,2025-01-19,2220.31,completed,PayMaya,,2025-01-19 20:42:00
925,2025-01-19,1552.39,completed,GCash,,2025-01-19 19:35:00
925,2025-01-20,1857.09,cancelled,GCash,7,2025-01-20 17:30:00
925,2025-01-20,2165.3,completed,Credit Card,7,2025-01-20 17:57:00
925,2025-01-20,2098.58,shipped,PayMaya,,2025-01-20 20:27:00
925,2025-01-20,2008.62,completed,Credit Card,7,2025-01-20 09:27:00
925,2025-01-20,1851.84,completed,GCash,,2025-01-20 10:02:00
925,2025-01-20,2448.56,completed,GCash,7,2025-01-20 12:34:00
925,2025-01-20,1663.81,completed,Credit Card,7,2025-01-20 08:26:00
925,2025-01-21,1673.8,completed,GCash,7,2025-01-21 13:39:00
925,2025-01-21,2058.02,completed,Credit Card,,2025-01-21 08:00:00
925,2025-01-21,1378.11,completed,Bank Transfer,,2025-01-21 16:33:00
925,2025-01-22,2362.56,shipped,GCash,7,2025-01-22 16:59:00
925,2025-01-22,1767.1,completed,Credit Card,7,2025-01-22 11:18:00
925,2025-01-22,2434.05,completed,PayMaya,7,2025-01-22 14:02:00
925,2025-01-22,1597.16,shipped,Bank Transfer,,2025-01-22 20:43:00
925,2025-01-22,1898.7,completed,Bank Transfer,7,2025-01-22 17:59:00
925,2025-01-22,1926.79,completed,Credit Card,7,2025-01-22 08:17:00
925,2025-01-23,1464.82,completed,Credit Card,,2025-01-23 19:52:00
925,2025-01-23,1461.12,completed,GCash,7,2025-01-23 09:03:00
925,2025-01-23,2438.46,completed,Credit Card,7,2025-01-23 10:14:00
925,2025-01-23,2076.51,completed,Bank Transfer,7,2025-01-23 08:44:00
925,2025-01-23,1766.78,completed,Bank Transfer,7,2025-01-23 15:21:00
925,2025-01-24,1602.91,completed,Bank Transfer,7,2025-01-24 15:45:00
925,2025-01-24,1449.14,shipped,GCash,7,2025-01-24 17:35:00
925,2025-01-24,1824.88,completed,Credit Card,7,2025-01-24 17:05:00
925,2025-01-24,1636.38,completed,PayMaya,7,2025-01-24 14:01:00
925,2025-01-25,2054.78,shipped,GCash,7,2025-01-25 10:40:00
925,2025-01-25,1874.06,completed,Bank Transfer,7,2025-01-25 17:30:00
925,2025-01-25,1570.82,completed,Credit Card,7,2025-01-25 14:09:00
925,2025-01-25,2262.51,completed,Credit Card,,2025-01-25 12:54:00
925,2025-01-26,1816.04,completed,Credit Card,7,2025-01-26 14:55:00
925,2025-01-26,1489.87,completed,PayMaya,7,2025-01-26 17:59:00
925,2025-01-26,1746.11,completed,Credit Card,7,2025-01-26 17:27:00
925,2025-01-26,1579.31,completed,Bank Transfer,,2025-01-26 17:30:00
925,2025-01-27,2552.45,completed,Credit Card,7,2025-01-27 11:19:00
925,2025-01-29,1855.96,completed,GCash,7,2025-01-29 13:12:00
925,2025-01-29,1956.57,completed,PayMaya,7,2025-01-29 10:39:00
925,2025-01-29,2550.98,completed,Bank Transfer,7,2025-01-29 17:55:00
925,2025-01-29,2334.72,completed,GCash,7,2025-01-29 10:04:00
925,2025-01-30,2115.8,completed,GCash,,2025-01-30 09:23:00
925,2025-01-30,2546.06,completed,Credit Card,,2025-01-30 19:54:00
925,2025-02-03,1775.16,completed,PayMaya,8,2025-02-03 18:41:00
925,2025-02-03,2804.67,completed,Credit Card,,2025-02-03 10:22:00
926,2025-05-08,988.45,completed,Bank Transfer,14,2025-05-08 09:09:00
926,2025-05-08,1228.85,completed,Credit Card,14,2025-05-08 14:23:00
926,2025-05-09,1574.95,completed,GCash,14,2025-05-09 12:06:00
926,2025-05-09,1648.49,completed,GCash,4,2025-05-09 12:37:00
926,2025-05-09,1197.33,completed,Credit Card,4,2025-05-09 09:43:00
926,2025-05-10,1727.78,completed,GCash,,2025-05-10 13:35:00
926,2025-05-10,1253.78,completed,Bank Transfer,18,2025-05-10 13:28:00
926,2025-05-10,1240.48,completed,GCash,14,2025-05-10 10:39:00
926,2025-05-11,1497.16,completed,GCash,14,2025-05-11 14:42:00
926,2025-05-11,1148.49,completed,Bank Transfer,,2025-05-11 09:50:00
926,2025-05-11,1141.83,completed,Credit Card,14,2025-05-11 12:10:00
926,2025-05-12,1512.73,completed,Bank Transfer,14,2025-05-12 17:23:00
926,2025-05-12,1661.94,completed,GCash,,2025-05-12 12:46:00
926,2025-05-12,1490.92,completed,Credit Card,,2025-05-12 18:35:00
926,2025-05-12,1242.58,completed,PayMaya,14,2025-05-12 17:06:00
926,2025-05-12,1032.96,completed,GCash,18,2025-05-12 20:19:00
926,2025-05-14,1289.97,completed,PayMaya,,2025-05-14 15:14:00
926,2025-05-15,1436.69,completed,Credit Card,11,2025-05-15 11:44:00
926,2025-05-15,1293.24,completed,Bank Transfer,,2025-05-15 13:20:00
926,2025-05-15,1313.82,completed,Credit Card,18,2025-05-15 18:50:00
926,2025-05-15,1397.98,completed,PayMaya,14,2025-05-15 11:46:00
926,2025-05-16,1575.8,completed,Bank Transfer,18,2025-05-16 13:19:00
926,2025-05-16,1275.97,completed,PayMaya,,2025-05-16 15:57:00
926,2025-05-17,967.48,completed,GCash,11,2025-05-17 18:06:00
926,2025-05-17,1013.82,completed,Credit Card,4,2025-05-17 10:15:00
926,2025-05-18,1024.68,completed,Bank Transfer,11,2025-05-18 09:36:00
926,2025-05-18,1528.06,completed,Credit Card,18,2025-05-18 15:43:00
926,2025-05-19,1339.93,completed,Credit Card,18,2025-05-19 17:08:00
926,2025-05-19,1104.97,completed,Credit Card,4,2025-05-19 10:24:00
926,2025-05-19,1520.8,completed,Bank Transfer,,2025-05-19 08:16:00
926,2025-05-19,1021.67,completed,GCash,,2025-05-19 19:42:00
926,2025-05-20,1142.43,completed,Bank Transfer,4,2025-05-20 15:10:00
926,2025-05-20,1666.66,completed,Bank Transfer,4,2025-05-20 13:55:00
926,2025-05-21,1243.35,completed,PayMaya,,2025-05-21 17:21:00
926,2025-05-21,1747.23,completed,GCash,18,2025-05-21 16:53:00
926,2025-05-21,1562.38,completed,Credit Card,11,2025-05-21 20:46:00
926,2025-05-22,1734.06,completed,GCash,4,2025-05-22 09:38:00
926,2025-05-23,1697.52,completed,PayMaya,4,2025-05-23 08:09:00
926,2025-05-23,941.66,cancelled,GCash,4,2025-05-23 14:54:00
926,2025-05-23,1401.9,completed,Credit Card,,2025-05-23 20:30:00
926,2025-05-24,1139.37,completed,PayMaya,11,2025-05-24 13:48:00
926,2025-05-25,1111.35,cancelled,Bank Transfer,,2025-05-25 13:10:00
926,2025-05-25,1389.86,shipped,Credit Card,18,2025-05-25 11:37:00
926,2025-05-25,1605.46,completed,GCash,11,2025-05-25 14:31:00
926,2025-05-25,1569.2,completed,GCash,18,2025-05-25 19:17:00
926,2025-05-25,1081.43,completed,PayMaya,18,2025-05-25 16:44:00
926,2025-05-26,1373.39,cancelled,GCash,,2025-05-26 20:50:00
926,2025-05-26,1206.76,completed,PayMaya,,2025-05-26 12:58:00
926,2025-05-26,992.42,completed,Credit Card,11,2025-05-26 16:06:00
926,2025-05-28,1623.86,completed,PayMaya,18,2025-05-28 08:01:00
926,2025-05-28,1620.8,completed,Credit Card,18,2025-05-28 15:39:00
926,2025-05-29,1696.83,completed,GCash,11,2025-05-29 19:39:00
926,2025-05-29,1135.48,completed,Bank Transfer,,2025-05-29 08:20:00
926,2025-05-30,1440.97,completed,Credit Card,18,2025-05-30 08:27:00
926,2025-05-30,981.91,completed,GCash,11,2025-05-30 08:11:00
926,2025-05-31,1177.67,completed,GCash,11,2025-05-31 16:15:00
926,2025-06-04,1428.04,cancelled,Bank Transfer,,2025-06-04 14:44:00
926,2025-06-06,1442.8,completed,PayMaya,,2025-06-06 12:34:00
926,2025-06-06,1422.19,completed,GCash,11,2025-06-06 09:15:00
926,2025-06-09,1267.8,completed,PayMaya,5,2025-06-09 20:20:00
927,2025-03-18,2481.58,shipped,Bank Transfer,,2025-03-18 20:14:00
927,2025-03-18,3267.96,cancelled,Bank Transfer,13,2025-03-18 16:52:00
927,2025-03-18,2056.14,shipped,GCash,13,2025-03-18 16:43:00
927,2025-03-18,3463.61,completed,Credit Card,3,2025-03-18 09:29:00
927,2025-03-19,2617.07,completed,PayMaya,,2025-03-19 18:12:00
927,2025-03-20,2220.56,shipped,GCash,,2025-03-20 19:02:00
927,2025-03-21,2680.51,completed,Credit Card,13,2025-03-21 08:52:00
928,2025-03-07,4324.32,completed,PayMaya,13,2025-03-07 15:05:00
928,2025-03-11,5319.69,completed,GCash,2,2025-03-11 08:02:00
928,2025-03-17,6820.14,completed,COD,9,2025-03-17 20:13:00
929,2025-02-16,2504.92,completed,Credit Card,2,2025-02-16 13:22:00
929,2025-02-17,2064.81,completed,Credit Card,8,2025-02-17 10:56:00
929,2025-02-19,2367.14,completed,Bank Transfer,2,2025-02-19 17:29:00
929,2025-02-23,2093.24,completed,Credit Card,,2025-02-23 13:54:00
929,2025-03-10,2777.19,completed,Credit Card,2,2025-03-10 10:10:00
929,2025-03-14,2990.99,processing,Bank Transfer,,2025-03-14 20:49:00
929,2025-03-17,2669.11,completed,Bank Transfer,,2025-03-17 12:01:00
929,2025-03-17,2564.91,completed,Bank Transfer,3,2025-03-17 16:03:00
929,2025-03-21,1693.63,completed,Credit Card,,2025-03-21 16:47:00
929,2025-03-22,3103.57,completed,Credit Card,,2025-03-22 11:36:00
929,2025-03-28,1954.22,completed,Bank Transfer,,2025-03-28 10:37:00
929,2025-04-06,1961.8,completed,Bank Transfer,,2025-04-06 11:31:00
929,2025-04-08,1869.98,completed,Bank Transfer,10,2025-04-08 09:08:00
929,2025-04-16,3086.84,completed,Credit Card,,2025-04-16 08:44:00
929,2025-04-25,1985.61,completed,Bank Transfer,10,2025-04-25 17:40:00
929,2025-04-28,2970.27,completed,Credit Card,,2025-04-28 16:19:00
930,2025-06-29,746.5,completed,GCash,19,2025-06-29 11:25:00
930,2025-07-03,622.12,processing,Credit Card,19,2025-07-03 13:47:00
930,2025-07-05,889.3,completed,Bank Transfer,5,2025-07-05 11:10:00
930,2025-07-05,701.73,completed,Credit Card,19,2025-07-05 18:12:00
930,2025-07-07,1296.81,completed,Credit Card,5,2025-07-07 20:42:00
931,2025-05-20,701.9,completed,Bank Transfer,4,2025-05-20 18:58:00
931,2025-05-25,542.01,completed,Credit Card,4,2025-05-25 18:36:00
931,2025-05-25,427.22,completed,Credit Card,,2025-05-25 11:13:00
931,2025-06-01,650.45,shipped,GCash,5,2025-06-01 10:41:00
932,2025-04-03,855.03,completed,Credit Card,9,2025-04-03 15:38:00
932,2025-04-15,798.39,completed,PayMaya,,2025-04-15 13:34:00
932,2025-04-19,674.4,completed,GCash,10,2025-04-19 10:56:00
932,2025-04-19,913.35,completed,PayMaya,,2025-04-19 12:58:00
932,2025-04-23,517.92,completed,Credit Card,10,2025-04-23 18:13:00
932,2025-04-27,643.33,completed,Credit Card,,2025-04-27 10:43:00
932,2025-04-27,940.98,completed,GCash,,2025-04-27 16:03:00
932,2025-05-04,927.89,completed,GCash,,2025-05-04 17:59:00
932,2025-05-04,771.87,completed,PayMaya,,2025-05-04 09:05:00
932,2025-05-08,509.19,completed,PayMaya,,2025-05-08 17:50:00
932,2025-05-08,627.57,completed,COD,,2025-05-08 16:07:00
932,2025-06-10,581.82,completed,Credit Card,5,2025-06-10 11:00:00
932,2025-06-13,963.27,completed,PayMaya,5,2025-06-13 18:51:00
932,2025-06-14,692.81,completed,COD,11,2025-06-14 19:15:00
933,2025-06-18,533.09,completed,Credit Card,19,2025-06-18 19:00:00
933,2025-06-18,542.32,completed,Credit Card,5,2025-06-18 17:53:00
933,2025-06-21,867.03,completed,Bank Transfer,5,2025-06-21 17:41:00
933,2025-06-22,718.79,completed,GCash,19,2025-06-22 14:55:00
933,2025-06-23,954.27,completed,Bank Transfer,5,2025-06-23 19:23:00
